Date,NVDA_Close,QUBT_Close,GSPC_Close,NVDA_Volume,QUBT_Volume,GSPC_Volume,NVDA_Return,QUBT_Return,GSPC_Return,NVDA_RollingVol,QUBT_RollingVol,GSPC_RollingVol,NVDA_Direction,NVDA_Return_lag1
2016-04-05,0.875371,0.200000,2045.170044,339568000,0,4154920000,-0.001397,0.000000,-0.010144,0.013542,0.000000,0.007689,1,-0.009682
2016-04-06,0.876595,0.200000,2066.659912,453376000,0,3750800000,0.001399,0.000000,0.010508,0.013549,0.000000,0.007368,0,-0.001397
2016-04-07,0.867535,0.200000,2041.910034,378104000,0,3801250000,-0.010335,0.000000,-0.011976,0.013801,0.000000,0.007812,1,0.001399
2016-04-08,0.873167,0.200000,2047.599976,255936000,0,3359530000,0.006492,0.000000,0.002787,0.013806,0.000000,0.007609,1,-0.010335
2016-04-11,0.878554,0.200000,2041.989990,387524000,0,3567840000,0.006169,0.000000,-0.002740,0.013666,0.000000,0.007624,0,0.006492
2016-04-12,0.877574,0.200000,2061.719971,292764000,0,4239740000,-0.001115,0.000000,0.009662,0.013554,0.000000,0.007533,1,0.006169
2016-04-13,0.899612,0.200000,2082.419922,350716000,276,4191830000,0.025112,0.000000,0.010040,0.011971,0.000000,0.006516,1,-0.001115
2016-04-14,0.902060,0.200000,2082.780029,416564000,0,3765870000,0.002722,0.000000,0.000173,0.011967,0.000000,0.006506,1,0.025112
2016-04-15,0.909161,0.200000,2080.729980,436972000,0,3701450000,0.007872,0.000000,-0.000984,0.011747,0.000000,0.006512,0,0.002722
2016-04-18,0.905244,0.200000,2094.340088,307320000,0,3316880000,-0.004309,0.000000,0.006541,0.011776,0.000000,0.006570,0,0.007872
2016-04-19,0.889083,0.200000,2100.800049,309152000,0,3896830000,-0.017852,0.000000,0.003084,0.012307,0.000000,0.006575,1,-0.004309
2016-04-20,0.892511,0.200000,2102.399902,200172000,0,4184880000,0.003856,0.000000,0.000762,0.011573,0.000000,0.006114,0,-0.017852
2016-04-21,0.891531,0.200000,2091.479980,178280000,0,4175290000,-0.001097,0.000000,-0.005194,0.011581,0.000000,0.006224,0,0.003856
2016-04-22,0.888103,0.200000,2091.580078,223540000,0,3790580000,-0.003845,0.000000,0.000048,0.011631,0.000000,0.006225,1,-0.001097
2016-04-25,0.892511,0.200000,2087.790039,191972000,0,3319740000,0.004963,0.000000,-0.001812,0.011391,0.000000,0.005598,1,-0.003845
2016-04-26,0.893245,0.200000,2091.699951,214536000,2,3557190000,0.000823,0.000000,0.001873,0.011403,0.000000,0.005582,1,0.004963
2016-04-27,0.913568,0.200000,2095.149902,352396000,0,4100110000,0.022752,0.000000,0.001649,0.011759,0.000000,0.005553,0,0.000823
2016-04-28,0.886389,0.200000,2075.810059,381224000,295,4309840000,-0.029751,0.000000,-0.009231,0.012438,0.000000,0.005811,0,0.022752
2016-04-29,0.869984,0.200000,2065.300049,321904000,0,4704720000,-0.018508,0.000000,-0.005063,0.012887,0.000000,0.005800,1,-0.029751
2016-05-02,0.881492,0.200000,2081.429932,256076000,0,3841110000,0.013228,0.000000,0.007810,0.011982,0.000000,0.005913,0,-0.018508
2016-05-03,0.870963,0.200000,2063.370117,224024000,0,4173390000,-0.011944,0.000000,-0.008677,0.012254,0.000000,0.006146,0,0.013228
2016-05-04,0.851130,0.200000,2051.120117,525764000,0,4058560000,-0.022772,0.000000,-0.005937,0.013033,0.000000,0.006246,1,-0.011944
2016-05-05,0.856271,0.200000,2050.629883,246884000,0,4008530000,0.006041,0.000000,-0.000239,0.012711,0.000000,0.006127,1,-0.022772
2016-05-06,0.865087,0.200000,2057.139893,183240000,0,3796350000,0.010295,0.000000,0.003175,0.012834,0.000000,0.006149,0,0.006041
2016-05-09,0.863862,0.200000,2058.689941,333336000,0,3788620000,-0.001415,0.000000,0.000753,0.012719,0.000000,0.006150,1,0.010295
2016-05-10,0.880513,0.200000,2084.389893,269676000,0,3600200000,0.019274,0.000000,0.012484,0.012867,0.000000,0.006356,1,-0.001415
2016-05-11,0.882961,0.200000,2064.459961,328176000,0,3821980000,0.002781,0.000000,-0.009562,0.012740,0.000000,0.006569,0,0.019274
2016-05-12,0.870963,0.200000,2064.110107,670540000,0,3782390000,-0.013588,0.000000,-0.000169,0.012975,0.000000,0.006558,1,0.002781
2016-05-13,1.003432,0.200000,2046.609985,2110256000,0,3579880000,0.152094,0.000000,-0.008478,0.030606,0.000000,0.006629,1,-0.013588
2016-05-16,1.033060,0.200000,2066.659912,973032000,0,3501360000,0.029527,0.000000,0.009797,0.030811,0.000000,0.006860,1,0.152094
2016-05-17,1.035264,0.200000,2047.209961,628392000,100,4108960000,0.002133,0.000000,-0.009411,0.030789,0.000000,0.006824,1,0.029527
2016-05-18,1.061709,0.200000,2047.630005,541072000,0,4101320000,0.025544,0.000000,0.000205,0.030978,0.000000,0.006533,1,0.002133
2016-05-19,1.066361,0.200000,2040.040039,398880000,0,3846770000,0.004382,0.000000,-0.003707,0.030813,0.000000,0.006188,1,0.025544
2016-05-20,1.085460,0.200000,2052.320068,391084000,0,3507650000,0.017910,0.000000,0.006020,0.030873,0.000000,0.006266,1,0.004382
2016-05-23,1.087173,0.200000,2048.040039,413636000,1,3055480000,0.001579,0.000000,-0.002085,0.030892,0.000000,0.006257,1,0.017910
2016-05-24,1.113564,0.200000,2076.060059,415788000,0,3627340000,0.024275,0.000000,0.013681,0.030994,0.000000,0.006506,0,0.001579
2016-05-25,1.108900,0.200000,2090.540039,458076000,1,3859160000,-0.004189,0.000000,0.006975,0.030911,0.000000,0.006370,1,0.024275
2016-05-26,1.120683,0.200000,2090.100098,309964000,0,3230990000,0.010626,0.000000,-0.000210,0.030903,0.000000,0.006370,1,-0.004189
2016-05-27,1.126821,0.200000,2099.060059,277416000,4,3079150000,0.005476,0.000000,0.004287,0.030906,0.000000,0.006411,1,0.010626
2016-05-31,1.146951,0.200000,2096.949951,412524000,0,4514410000,0.017865,0.000000,-0.001005,0.030876,0.000000,0.006305,1,0.005476
2016-06-01,1.149161,0.200000,2099.330078,387132000,23,3525170000,0.001927,0.000000,0.001135,0.030506,0.000000,0.006283,1,0.017865
2016-06-02,1.157262,0.200000,2105.260010,329208000,1,3632720000,0.007049,0.000000,0.002825,0.030493,0.000000,0.006303,0,0.001927
2016-06-03,1.141060,0.200000,2099.129883,461076000,0,3627780000,-0.014001,0.000000,-0.002912,0.030732,0.000000,0.006251,0,0.007049
2016-06-06,1.135168,0.200000,2109.409912,322512000,0,3442020000,-0.005163,0.000000,0.004897,0.030752,0.000000,0.006311,1,-0.014001
2016-06-07,1.137378,0.200000,2112.129883,193400000,0,3534730000,0.001947,0.000000,0.001289,0.030769,0.000000,0.006300,0,-0.005163
2016-06-08,1.133695,0.200000,2119.120117,234616000,5,3562060000,-0.003238,0.000000,0.003310,0.030813,0.000000,0.006317,1,0.001947
2016-06-09,1.163154,0.200000,2115.479980,472168000,0,3290320000,0.025985,0.000000,-0.001718,0.030871,0.000000,0.006325,0,-0.003238
2016-06-10,1.134186,0.200000,2096.070068,400024000,0,3515010000,-0.024905,0.000000,-0.009175,0.030676,0.000000,0.006322,1,0.025985
2016-06-13,1.148670,0.200000,2079.060059,475588000,0,3392030000,0.012771,0.000000,-0.008115,0.030248,0.000000,0.006436,1,-0.024905
2016-06-14,1.150880,0.200000,2075.320068,298344000,0,3759770000,0.001924,0.000000,-0.001799,0.030274,0.000000,0.006283,1,0.012771
2016-06-15,1.162663,0.200000,2071.500000,301036000,0,3544720000,0.010239,0.000000,-0.001841,0.030006,0.000000,0.006082,1,0.001924
2016-06-16,1.167328,0.200000,2077.989990,246456000,1,3628280000,0.004012,0.000000,0.003133,0.029386,0.000000,0.005993,0,0.010239
2016-06-17,1.146951,0.200000,2071.219971,471000000,0,4952630000,-0.017456,0.000000,-0.003258,0.029832,0.000000,0.006031,1,0.004012
2016-06-20,1.167573,0.200000,2083.250000,293768000,1,3467440000,0.017979,0.000000,0.005808,0.029866,0.000000,0.006092,0,-0.017456
2016-06-21,1.160454,0.200000,2088.899902,212508000,5,3232880000,-0.006097,0.000000,0.002712,0.029942,0.000000,0.006106,0,0.017979
2016-06-22,1.159472,0.200000,2085.449951,202620000,1,3168160000,-0.000846,0.000000,-0.001652,0.029959,0.000000,0.005680,1,-0.006097
2016-06-23,1.190404,0.200000,2113.320068,297880000,0,3297940000,0.026678,0.000000,0.013364,0.030089,0.000000,0.005883,0,-0.000846
2016-06-24,1.122647,0.200000,2037.410034,1017684000,0,7597450000,-0.056919,0.000000,-0.035920,0.032244,0.000000,0.008922,0,0.026678
2016-06-27,1.110618,0.200000,2000.540039,449088000,20,5431220000,-0.010715,0.000000,-0.018097,0.017782,0.000000,0.009383,1,-0.056919
2016-06-28,1.126821,0.200000,2036.089966,381920000,0,4385810000,0.014589,0.000000,0.017770,0.017229,0.000000,0.009795,1,-0.010715
2016-06-29,1.145233,0.200000,2070.770020,318932000,0,4241740000,0.016340,0.000000,0.017033,0.017398,0.000000,0.010145,1,0.014589
2016-06-30,1.154071,0.200000,2098.860107,430940000,0,4622820000,0.007717,0.000000,0.013565,0.016918,0.000000,0.010424,0,0.016340
2016-07-01,1.145478,0.200000,2102.949951,218488000,0,3458890000,-0.007445,0.000000,0.001949,0.017020,0.000000,0.010389,1,0.007717
2016-07-05,1.162418,0.200000,2088.550049,371084000,0,3658380000,0.014788,0.000000,-0.006847,0.016932,0.000000,0.010443,1,-0.007445
2016-07-06,1.169782,0.200000,2099.729980,273104000,0,3909380000,0.006336,0.000000,0.005353,0.016946,0.000000,0.010464,1,0.014788
2016-07-07,1.200224,0.200000,2097.899902,395400000,0,3604550000,0.026023,0.000000,-0.000872,0.017026,0.000000,0.010184,1,0.006336
2016-07-08,1.248341,0.200000,2129.899902,481932000,0,3607500000,0.040090,0.000000,0.015253,0.018286,0.000000,0.010476,1,0.026023
2016-07-11,1.277064,0.200000,2137.159912,448776000,0,3253340000,0.023009,0.000000,0.003409,0.018575,0.000000,0.010487,1,0.040090
2016-07-12,1.296212,0.200000,2152.139893,436760000,0,4097820000,0.014994,0.000000,0.007009,0.018673,0.000000,0.010530,0,0.023009
2016-07-13,1.295722,0.200000,2152.429932,324604000,0,3502320000,-0.000379,0.000000,0.000135,0.018531,0.000000,0.010525,1,0.014994
2016-07-14,1.308978,0.200000,2163.750000,316892000,0,3465610000,0.010231,0.000000,0.005259,0.018557,0.000000,0.010554,0,-0.000379
2016-07-15,1.293757,0.200000,2161.739990,428616000,457,3122600000,-0.011628,0.000000,-0.000929,0.018781,0.000000,0.010555,1,0.010231
2016-07-18,1.300386,0.200000,2166.889893,252992000,0,3009310000,0.005123,0.000000,0.002382,0.018475,0.000000,0.010533,1,-0.011628
2016-07-19,1.313888,0.200000,2163.780029,382652000,0,2968340000,0.010383,0.000000,-0.001435,0.018412,0.000000,0.010518,1,0.005123
2016-07-20,1.331072,0.200000,2173.020020,296460000,50,3211860000,0.013079,0.000000,0.004270,0.018459,0.000000,0.010536,0,0.010383
2016-07-21,1.306523,0.200000,2165.169922,361308000,0,3438900000,-0.018443,0.000000,-0.003613,0.018908,0.000000,0.010559,1,0.013079
2016-07-22,1.342120,0.200000,2175.030029,315768000,0,3023280000,0.027246,0.000000,0.004554,0.018958,0.000000,0.010570,1,-0.018443
2016-07-25,1.366915,0.200000,2168.479980,312528000,0,3057240000,0.018475,0.000000,-0.003011,0.018243,0.000000,0.010425,1,0.027246
2016-07-26,1.390237,0.200000,2169.179932,514508000,0,3442350000,0.017062,0.000000,0.000323,0.018311,0.000000,0.010278,0,0.018475
2016-07-27,1.376243,0.200000,2166.580078,446676000,0,3995500000,-0.010066,0.000000,-0.001199,0.018545,0.000000,0.010272,1,0.017062
2016-07-28,1.379190,0.200000,2170.060059,221916000,0,3664240000,0.002141,0.000000,0.001606,0.018542,0.000000,0.010253,1,-0.010066
2016-07-29,1.401775,0.200000,2173.600098,409588000,0,4038840000,0.016376,0.000000,0.001631,0.018636,0.000000,0.010249,0,0.002141
2016-08-01,1.392692,0.200000,2170.840088,301120000,0,3505990000,-0.006480,0.000000,-0.001270,0.018258,0.000000,0.010223,0,0.016376
2016-08-02,1.375753,0.200000,2157.030029,282748000,55,3848750000,-0.012163,0.000000,-0.006362,0.018442,0.000000,0.010292,1,-0.006480
2016-08-03,1.379435,0.200000,2163.790039,299828000,0,3786530000,0.002677,0.000000,0.003134,0.018318,0.000000,0.010295,1,-0.012163
2016-08-04,1.404966,0.200000,2164.250000,272712000,0,3709200000,0.018508,0.000000,0.000213,0.018412,0.000000,0.010282,1,0.002677
2016-08-05,1.428779,0.200000,2182.870117,371588000,0,3663070000,0.016949,0.000000,0.008603,0.018129,0.000000,0.010125,1,0.018508
2016-08-08,1.442036,0.200000,2180.889893,305064000,0,3327550000,0.009278,0.000000,-0.000907,0.013648,0.000000,0.007343,1,0.016949
2016-08-09,1.445719,0.200000,2181.739990,372344000,0,3334300000,0.002554,0.000000,0.000390,0.013213,0.000000,0.006270,0,0.009278
2016-08-10,1.436389,0.200000,2175.489990,375740000,0,3254950000,-0.006453,0.000000,-0.002865,0.013458,0.000000,0.005688,1,0.002554
2016-08-11,1.465604,0.200000,2185.790039,681064000,0,3423160000,0.020339,0.000000,0.004735,0.013561,0.000000,0.004984,1,-0.006453
2016-08-12,1.547599,0.200000,2184.050049,1425744000,0,3000660000,0.055947,0.000000,-0.000796,0.016104,0.000000,0.004481,0,0.020339
2016-08-15,1.546126,0.200000,2190.149902,573304000,0,3078530000,-0.000952,0.000000,0.002793,0.015905,0.000000,0.004487,0,0.055947
2016-08-16,1.536797,0.200000,2178.149902,287652000,0,3196400000,-0.006034,0.000000,-0.005479,0.016148,0.000000,0.004407,0,-0.000952
2016-08-17,1.501201,0.200000,2182.219971,595212000,0,3388910000,-0.023163,0.000000,0.001869,0.017209,0.000000,0.004345,1,-0.006034
2016-08-18,1.524522,0.200000,2187.020020,331684000,0,3300570000,0.015535,0.000000,0.002200,0.016945,0.000000,0.004329,1,-0.023163
2016-08-19,1.528450,0.200000,2183.870117,291560000,0,3084800000,0.002577,0.000000,-0.001440,0.015856,0.000000,0.003475,1,0.015535
2016-08-22,1.534833,0.200000,2182.639893,244748000,0,2777550000,0.004176,0.000000,-0.000563,0.015566,0.000000,0.003449,1,0.002577
2016-08-23,1.547253,0.200000,2186.899902,339764000,0,3041490000,0.008092,0.000000,0.001952,0.015483,0.000000,0.003248,0,0.004176
2016-08-24,1.523397,0.200000,2175.439941,298448000,0,3148280000,-0.015418,0.000000,-0.005240,0.015934,0.000000,0.003415,0,0.008092
2016-08-25,1.513313,0.200000,2172.469971,406032000,0,2969310000,-0.006620,0.000000,-0.001365,0.016060,0.000000,0.003300,1,-0.015418
2016-08-26,1.525610,0.200000,2169.040039,300024000,0,3342340000,0.008126,0.000000,-0.001579,0.015758,0.000000,0.003309,0,-0.006620
2016-08-29,1.524626,0.200000,2180.379883,274652000,0,2654780000,-0.000645,0.000000,0.005228,0.015799,0.000000,0.003415,0,0.008126
2016-08-30,1.515772,0.200000,2176.120117,285544000,0,3006800000,-0.005807,0.000000,-0.001954,0.015901,0.000000,0.003425,0,-0.000645
2016-08-31,1.508640,0.200000,2170.949951,388544000,0,3766390000,-0.004705,0.000000,-0.002376,0.015917,0.000000,0.003367,1,-0.005807
2016-09-01,1.553156,0.200000,2170.860107,428492000,0,3392120000,0.029508,0.000000,-0.000041,0.015961,0.000000,0.003298,0,-0.004705
2016-09-02,1.537907,0.200000,2179.979980,323148000,0,3091120000,-0.009818,0.000000,0.004201,0.015684,0.000000,0.003282,1,0.029508
2016-09-06,1.552419,0.200000,2186.479980,306812000,0,3447650000,0.009436,0.000000,0.002982,0.015495,0.000000,0.003270,0,-0.009818
2016-09-07,1.529545,0.200000,2186.159912,397988000,0,3319420000,-0.014734,0.000000,-0.000146,0.015683,0.000000,0.003271,1,0.009436
2016-09-08,1.540613,0.200000,2181.300049,315808000,0,3727840000,0.007236,0.000000,-0.002223,0.015492,0.000000,0.003292,0,-0.014734
2016-09-09,1.463877,0.200000,2127.810059,697760000,0,4233960000,-0.049808,0.000000,-0.024522,0.018335,0.000000,0.005578,1,0.007236
2016-09-12,1.494129,0.200000,2159.040039,598260000,0,4010480000,0.020665,0.000000,0.014677,0.018466,0.000000,0.006232,0,-0.049808
2016-09-13,1.472486,0.200000,2127.020020,471768000,0,4141670000,-0.014486,0.000000,-0.014831,0.018654,0.000000,0.006779,1,0.020665
2016-09-14,1.485521,0.200000,2125.770020,319048000,0,3664100000,0.008853,0.000000,-0.000588,0.018497,0.000000,0.006693,1,-0.014486
2016-09-15,1.541843,0.200000,2147.260010,515212000,0,3373720000,0.037914,0.000000,0.010109,0.019581,0.000000,0.006939,1,0.008853
2016-09-16,1.545532,0.200000,2139.159912,902444000,0,5014360000,0.002393,0.000000,-0.003772,0.019386,0.000000,0.006968,1,0.037914
2016-09-19,1.565945,0.200000,2139.120117,417128000,0,3141820000,0.013208,0.000000,-0.000019,0.019308,0.000000,0.006760,0,0.002393
2016-09-20,1.551681,0.200000,2139.760010,331112000,0,3117380000,-0.009109,0.000000,0.000299,0.019401,0.000000,0.006762,1,0.013208
2016-09-21,1.595213,0.200000,2163.120117,336212000,0,3685450000,0.028055,0.000000,0.010917,0.019949,0.000000,0.007082,1,-0.009109
2016-09-22,1.599149,0.200000,2177.179932,308732000,0,3523860000,0.002467,0.000000,0.006500,0.019862,0.000000,0.007169,0,0.028055
2016-09-23,1.597427,0.200000,2164.689941,276132000,0,3289860000,-0.001077,0.000000,-0.005737,0.019630,0.000000,0.007188,0,0.002467
2016-09-26,1.582424,0.200000,2146.100098,230040000,0,3199910000,-0.009392,0.000000,-0.008588,0.017009,0.000000,0.007346,1,-0.001077
2016-09-27,1.636532,0.200000,2159.929932,402752000,0,3414090000,0.034193,0.000000,0.006444,0.018057,0.000000,0.007433,1,-0.009392
2016-09-28,1.642435,0.200000,2171.370117,319788000,0,3860390000,0.003607,0.000000,0.005297,0.017993,0.000000,0.007441,1,0.034193
2016-09-29,1.657684,0.200000,2151.129883,336684000,0,4215620000,0.009284,0.000000,-0.009321,0.017370,0.000000,0.007618,1,0.003607
2016-09-30,1.685230,0.200000,2168.270020,429932000,33,4158800000,0.016617,0.000000,0.007968,0.017397,0.000000,0.007759,0,0.009284
2016-10-03,1.683508,0.200000,2161.199951,242596000,0,3113850000,-0.001022,0.000000,-0.003261,0.017416,0.000000,0.007776,0,0.016617
2016-10-04,1.679819,0.200000,2150.489990,281624000,0,3716100000,-0.002191,0.000000,-0.004956,0.017444,0.000000,0.007822,0,-0.001022
2016-10-05,1.678097,0.200000,2159.729980,305440000,0,3883710000,-0.001025,0.000000,0.004297,0.017435,0.000000,0.007858,0,-0.002191
2016-10-06,1.656208,0.200000,2160.770020,360212000,1,3438040000,-0.013044,0.000000,0.000482,0.017354,0.000000,0.007806,0,-0.001025
2016-10-07,1.644157,0.200000,2153.739990,286260000,0,3578770000,-0.007276,0.000000,-0.003253,0.017367,0.000000,0.007823,1,-0.013044
2016-10-10,1.650306,0.200000,2163.659912,287876000,0,2881970000,0.003740,0.000000,0.004606,0.017340,0.000000,0.007869,0,-0.007276
2016-10-11,1.626449,0.200000,2136.729980,388540000,0,3393060000,-0.014456,0.000000,-0.012446,0.017615,0.000000,0.008117,1,0.003740
2016-10-12,1.633827,0.200000,2139.179932,419920000,0,2959510000,0.004536,0.000000,0.001147,0.017552,0.000000,0.008120,0,-0.014456
2016-10-13,1.607264,0.200000,2132.550049,390116000,0,3538030000,-0.016258,0.000000,-0.003099,0.017843,0.000000,0.008126,1,0.004536
2016-10-14,1.623005,0.200000,2132.979980,330636000,0,3187910000,0.009794,0.000000,0.000202,0.017155,0.000000,0.008127,0,-0.016258
2016-10-17,1.613659,0.200000,2126.500000,195328000,0,2832440000,-0.005759,0.000000,-0.003038,0.017078,0.000000,0.008088,1,0.009794
2016-10-18,1.638254,0.200000,2139.600098,269372000,13,3172940000,0.015242,0.000000,0.006160,0.017200,0.000000,0.008160,0,-0.005759
2016-10-19,1.634810,0.200000,2144.290039,199060000,0,3364990000,-0.002102,0.000000,0.002192,0.016931,0.000000,0.008177,1,0.015242
2016-10-20,1.665800,0.200000,2141.340088,312084000,10,3339320000,0.018956,0.000000,-0.001376,0.017180,0.000000,0.008172,0,-0.002102
2016-10-21,1.661127,0.200000,2141.159912,279508000,0,3456390000,-0.002805,0.000000,-0.000084,0.014087,0.000000,0.006808,1,0.018956
2016-10-24,1.739093,0.200000,2151.330078,339836000,0,3359950000,0.046935,0.000000,0.004750,0.015845,0.000000,0.006304,1,-0.002805
2016-10-25,1.767622,0.200000,2143.159912,397460000,0,3756200000,0.016405,0.000000,-0.003798,0.015522,0.000000,0.005709,1,0.046935
2016-10-26,1.774755,0.200000,2139.429932,333792000,5,3778120000,0.004035,0.000000,-0.001740,0.015519,0.000000,0.005719,0,0.016405
2016-10-27,1.738355,0.200000,2133.040039,388664000,275,4209400000,-0.020510,0.000000,-0.002987,0.015043,0.000000,0.005431,0,0.004035
2016-10-28,1.735403,0.200000,2126.409912,290856000,290,4028270000,-0.001698,0.000000,-0.003108,0.015077,0.000000,0.005418,1,-0.020510
2016-10-31,1.750160,0.200000,2126.149902,252388000,0,3926560000,0.008503,0.000000,-0.000122,0.015002,0.000000,0.005417,0,-0.001698
2016-11-01,1.698265,0.200000,2111.719971,473224000,0,4539190000,-0.029651,0.000000,-0.006787,0.016045,0.000000,0.005548,0,0.008503
2016-11-02,1.691133,0.200000,2097.939941,295848000,0,4289120000,-0.004200,0.000000,-0.006526,0.015385,0.000000,0.005223,0,-0.029651
2016-11-03,1.671457,0.200000,2088.659912,309664000,0,3892100000,-0.011635,0.000000,-0.004423,0.015586,0.000000,0.005060,0,-0.004200
2016-11-04,1.661865,0.200000,2085.179932,328780000,0,3841910000,-0.005739,0.000000,-0.001666,0.015637,0.000000,0.004993,1,-0.011635
2016-11-07,1.752865,0.200000,2131.520020,487580000,0,3739720000,0.054758,0.000000,0.022224,0.018270,0.000000,0.006399,0,-0.005739
2016-11-08,1.750160,0.200000,2139.560059,429884000,25,3921850000,-0.001544,0.000000,0.003772,0.017346,0.000000,0.006322,0,0.054758
2016-11-09,1.720646,0.200000,2163.260010,456532000,0,6267590000,-0.016863,0.000000,0.011077,0.017696,0.000000,0.006581,0,-0.001544
2016-11-10,1.666784,0.200000,2167.479980,869280000,0,6458450000,-0.031304,0.000000,0.001951,0.018623,0.000000,0.006354,1,-0.016863
2016-11-11,2.163596,0.200000,2164.449951,2175344000,0,4993990000,0.298067,0.000000,-0.001398,0.057472,0.000000,0.006191,0,-0.031304
2016-11-14,2.057101,0.200000,2164.199951,1348796000,0,5373670000,-0.049221,0.000000,-0.000116,0.058449,0.000000,0.006161,1,0.298067
2016-11-15,2.119818,0.200000,2180.389893,626092000,0,4548110000,0.030488,0.000000,0.007481,0.058554,0.000000,0.006230,1,-0.049221
2016-11-16,2.253614,0.200000,2176.939941,987984000,0,3847900000,0.063117,0.000000,-0.001582,0.059333,0.000000,0.006198,1,0.030488
2016-11-17,2.272306,0.200000,2187.120117,832988000,0,3811730000,0.008294,0.000000,0.004676,0.059159,0.000000,0.006250,1,0.063117
2016-11-18,2.296163,0.200000,2181.899902,576060000,0,3580900000,0.010499,0.000000,-0.002387,0.059047,0.000000,0.006234,0,0.008294
2016-11-21,2.286817,0.200000,2198.179932,436436000,2,3611500000,-0.004070,0.000000,0.007461,0.059105,0.000000,0.006321,1,0.010499
2016-11-22,2.303295,0.200000,2202.939941,330368000,200,3960520000,0.007206,0.000000,0.002165,0.058898,0.000000,0.005829,1,-0.004070
2016-11-23,2.314626,0.200000,2204.719971,443236000,0,3419850000,0.004920,0.000000,0.000808,0.058896,0.000000,0.005829,1,0.007206
2016-11-25,2.319306,0.200000,2213.350098,195564000,0,1584590000,0.002022,0.000000,0.003914,0.058675,0.000000,0.005799,0,0.004920
2016-11-28,2.318074,0.200000,2201.719971,278736000,0,3515100000,-0.000531,0.000000,-0.005255,0.058730,0.000000,0.005917,0,0.002022
2016-11-29,2.296891,0.200000,2204.659912,444568000,30,3709190000,-0.009138,0.000000,0.001335,0.058771,0.000000,0.005866,0,-0.000531
2016-11-30,2.271028,0.200000,2198.810059,440500000,0,5538400000,-0.011260,0.000000,-0.002653,0.058939,0.000000,0.005831,0,-0.009138
2016-12-01,2.158708,0.200000,2191.080078,1035524000,0,5067470000,-0.049458,0.000000,-0.003516,0.059966,0.000000,0.005881,1,-0.011260
2016-12-02,2.178659,0.200000,2191.949951,478292000,0,3782370000,0.009242,0.000000,0.000397,0.059947,0.000000,0.005868,1,-0.049458
2016-12-05,2.263145,0.200000,2204.709961,602284000,0,3898530000,0.038779,0.000000,0.005821,0.060109,0.000000,0.005936,1,0.009242
2016-12-06,2.300339,0.200000,2212.229980,498796000,0,3857290000,0.016434,0.000000,0.003411,0.059753,0.000000,0.005912,1,0.038779
2016-12-07,2.341720,0.200000,2241.350098,480804000,7,4504070000,0.017989,0.000000,0.013163,0.059759,0.000000,0.006244,0,0.016434
2016-12-08,2.302556,0.200000,2246.189941,381544000,0,4203270000,-0.016725,0.000000,0.002159,0.059961,0.000000,0.006214,0,0.017989
2016-12-09,2.261669,0.200000,2259.530029,382312000,0,3886460000,-0.017757,0.000000,0.005939,0.059914,0.000000,0.006199,0,-0.016725
2016-12-12,2.206739,0.200000,2256.959961,601332000,0,4038850000,-0.024287,0.000000,-0.001137,0.060212,0.000000,0.006154,1,-0.017757
2016-12-13,2.245657,0.200000,2271.719971,387796000,0,3875630000,0.017636,0.000000,0.006540,0.060229,0.000000,0.006194,1,-0.024287
2016-12-14,2.375712,0.200000,2253.280029,983980000,0,4409670000,0.057914,0.000000,-0.008117,0.060370,0.000000,0.006265,1,0.017636
2016-12-15,2.431379,0.200000,2262.030029,746548000,15,4173360000,0.023432,0.000000,0.003883,0.060312,0.000000,0.006051,1,0.057914
2016-12-16,2.473253,0.200000,2258.070068,1089528000,176,5928980000,0.017222,0.000000,-0.001751,0.060124,0.000000,0.005964,1,0.023432
2016-12-19,2.503304,0.200000,2262.530029,744656000,23,3252840000,0.012150,0.000000,0.001975,0.060003,0.000000,0.005911,1,0.017222
2016-12-20,2.590499,0.200000,2270.760010,848056000,0,3306250000,0.034832,0.000000,0.003638,0.059660,0.000000,0.004635,1,0.012150
2016-12-21,2.606755,0.200000,2265.179932,576136000,0,2854880000,0.006275,0.000000,-0.002457,0.059604,0.000000,0.004697,1,0.034832
2016-12-22,2.638284,0.200000,2260.959961,718612000,0,2880670000,0.012095,0.000000,-0.001863,0.059307,0.000000,0.004412,1,0.006275
2016-12-23,2.704051,0.200000,2263.790039,647692000,75,2021230000,0.024928,0.000000,0.001252,0.058651,0.000000,0.004412,1,0.012095
2016-12-27,2.889772,0.200000,2268.879883,1194272000,117,1989730000,0.068683,0.000000,0.002248,0.027542,0.000000,0.004380,0,0.024928
2016-12-28,2.690995,0.200000,2249.919922,2295764000,0,2402750000,-0.068786,0.000000,-0.008357,0.029177,0.000000,0.004734,1,0.068683
2016-12-29,2.744692,0.200000,2249.260010,2175368000,677,2338700000,0.019954,0.000000,-0.000293,0.028977,0.000000,0.004596,0,-0.068786
2016-12-30,2.629170,0.200000,2238.830078,1212932000,0,2671550000,-0.042089,0.000000,-0.004637,0.028572,0.000000,0.004689,0,0.019954
2017-01-03,2.512663,0.200000,2257.830078,1501996000,0,3773010000,-0.044313,0.000000,0.008487,0.029977,0.000000,0.004842,1,-0.042089
2017-01-04,2.571286,0.200000,2270.750000,1199220000,4561,3768890000,0.023331,0.000000,0.005722,0.030167,0.000000,0.004869,0,-0.044313
