Date,NVDA_Close,GSPC_Close,NVDA_Volume,GSPC_Volume,NVDA_Return,GSPC_Return,NVDA_RollingVol,GSPC_RollingVol,NVDA_Direction,NVDA_Return_lag1,NVDA_Momentum_5D,NVDA_vs_GSPC_Return_Spread,NVDA_RollingVol_10D,NVDA_Volume_MA_5,NVDA_Volume_Spike,NVDA_GSPC_RollingCorr_10D
2017-02-10,2.798636,2316.100098,1651092000,3496600000,-0.023715,0.003566,0.022357,0.003863,0,-0.018802,-0.006644,-0.027281,0.021720,839246400.000000,0,-0.275293
2017-02-13,2.669566,2328.250000,1180724000,3352370000,-0.046119,0.005246,0.023696,0.003932,1,-0.023715,-0.076123,-0.051365,0.026136,974037600.000000,0,-0.673243
2017-02-14,2.679419,2337.580078,850632000,3528040000,0.003691,0.004007,0.022373,0.003807,1,-0.046119,-0.086880,-0.000316,0.026071,994919200.000000,0,-0.725418
2017-02-15,2.684837,2349.250000,373020000,3785870000,0.002022,0.004992,0.020681,0.003634,0,0.003691,-0.081022,-0.002970,0.021172,979607200.000000,0,-0.685253
2017-02-16,2.641733,2347.219971,647176000,3675900000,-0.016055,-0.000864,0.020557,0.003558,0,0.002022,-0.078450,-0.015191,0.020568,940528800.000000,0,-0.527707
2017-02-17,2.641239,2351.159912,563740000,3516830000,-0.000187,0.001679,0.019943,0.003541,1,-0.016055,-0.056241,-0.001866,0.020669,723058400.000000,0,-0.592069
2017-02-21,2.735825,2365.379883,551952000,3587520000,0.035811,0.006048,0.020790,0.003627,0,-0.000187,0.024820,0.029763,0.022578,597304000.000000,0,-0.030396
2017-02-22,2.731632,2362.820068,433772000,3473170000,-0.001533,-0.001082,0.019529,0.003541,0,0.035811,0.019487,-0.000451,0.021454,513932000.000000,0,0.051691
2017-02-23,2.478347,2363.810059,1592888000,4021770000,-0.092723,0.000419,0.025983,0.003537,1,-0.001533,-0.076910,-0.093142,0.034507,757905600.000000,1,0.297245
2017-02-24,2.502270,2367.340088,1029904000,3832410000,0.009653,0.001493,0.025979,0.003526,1,-0.092723,-0.052792,0.008160,0.035390,834451200.000000,0,0.286184
2017-02-27,2.575024,2369.750000,715400000,3584680000,0.029076,0.001018,0.026363,0.003465,0,0.009653,-0.025070,0.028058,0.037476,864783200.000000,0,0.223122
2017-02-28,2.502763,2363.639893,625360000,4212460000,-0.028062,-0.002578,0.026882,0.003540,1,0.029076,-0.085189,-0.025484,0.035814,879464800.000000,0,0.471668
2017-03-01,2.535071,2395.959961,504804000,4347630000,0.012909,0.013674,0.026649,0.004109,0,-0.028062,-0.071957,-0.000765,0.036203,893671200.000000,0,0.400328
2017-03-02,2.441600,2381.919922,754332000,3824030000,-0.036871,-0.005860,0.027308,0.004343,0,0.012909,-0.014827,-0.031011,0.037444,725960000.000000,0,0.461267
2017-03-03,2.427542,2383.120117,864692000,3556670000,-0.005758,0.000504,0.026990,0.004237,0,-0.036871,-0.029864,-0.006262,0.037363,692917600.000000,0,0.454816
2017-03-06,2.408798,2375.310059,883568000,3251800000,-0.007721,-0.003277,0.026959,0.004321,1,-0.005758,-0.064553,-0.004444,0.037269,726551200.000000,0,0.435378
2017-03-07,2.435187,2368.389893,603400000,3526300000,0.010955,-0.002913,0.026968,0.004329,0,-0.007721,-0.027001,0.013868,0.034726,722159200.000000,0,0.288886
2017-03-08,2.430748,2362.979980,638712000,3814080000,-0.001823,-0.002284,0.026616,0.004272,0,0.010955,-0.041152,0.000461,0.034718,748940800.000000,0,0.280125
2017-03-09,2.430255,2364.870117,478060000,3718450000,-0.000203,0.000800,0.026590,0.004073,1,-0.001823,-0.004647,-0.001003,0.019541,693686400.000000,0,0.537274
2017-03-10,2.444559,2372.600098,499740000,3434400000,0.005886,0.003269,0.026377,0.004081,1,-0.000203,0.007010,0.002617,0.019331,620696000.000000,0,0.544315
2017-03-13,2.511888,2373.469971,774136000,3166650000,0.027542,0.000367,0.026658,0.004067,0,0.005886,0.042797,0.027175,0.019059,598809600.000000,0,0.530507
2017-03-14,2.510162,2365.449951,522016000,3173760000,-0.000687,-0.003379,0.026546,0.003934,1,0.027542,0.030788,0.002692,0.016780,582532800.000000,0,0.506888
2017-03-15,2.529152,2385.260010,615036000,3909490000,0.007565,0.008375,0.026584,0.004122,1,-0.000687,0.040483,-0.000810,0.016419,577797600.000000,0,0.505509
2017-03-16,2.560226,2381.379883,523100000,3368880000,0.012286,-0.001627,0.025324,0.004156,1,0.007565,0.053480,0.013913,0.010473,586805600.000000,0,0.204004
2017-03-17,2.615965,2378.250000,1119688000,5179820000,0.021771,-0.001314,0.025569,0.004185,1,0.012286,0.070117,0.023085,0.010994,710795200.000000,0,0.161806
2017-03-20,2.699324,2373.469971,748568000,3061560000,0.031866,-0.002010,0.026288,0.004078,0,0.021771,0.074620,0.033876,0.011965,705681600.000000,0,-0.096823
2017-03-21,2.612019,2344.020020,913484000,4278890000,-0.032343,-0.012408,0.026388,0.004737,1,0.031866,0.040578,-0.019935,0.018331,783975200.000000,0,0.530060
2017-03-22,2.665290,2348.449951,616764000,3575160000,0.020395,0.001890,0.026521,0.004740,0,-0.032343,0.053828,0.018505,0.018464,784320800.000000,0,0.541041
2017-03-23,2.641121,2345.959961,533940000,3262400000,-0.009068,-0.001060,0.026544,0.004753,1,0.020395,0.031597,-0.008008,0.019176,786488800.000000,0,0.545267
2017-03-24,2.650492,2343.979980,439500000,2978530000,0.003548,-0.000844,0.026399,0.004665,1,-0.009068,0.013199,0.004392,0.019226,650451200.000000,0,0.575787
2017-03-27,2.669730,2341.590088,506644000,3242300000,0.007258,-0.001020,0.026135,0.004637,0,0.003548,-0.010963,0.008278,0.017999,602066400.000000,0,0.578150
2017-03-28,2.655918,2358.570068,432444000,3369120000,-0.005173,0.007251,0.024742,0.004723,0,0.007258,0.016807,-0.012424,0.018246,505858400.000000,0,0.394635
2017-03-29,2.647287,2361.129883,349992000,3107670000,-0.003250,0.001085,0.024740,0.004677,1,-0.005173,-0.006755,-0.004335,0.018450,452504000.000000,0,0.412691
2017-03-30,2.698091,2368.060059,525532000,3159680000,0.019191,0.002935,0.024988,0.004621,0,-0.003250,0.021570,0.016256,0.018888,450822400.000000,0,0.460056
2017-03-31,2.686500,2362.719971,440808000,3356740000,-0.004296,-0.002255,0.024812,0.004640,0,0.019191,0.013585,-0.002041,0.018166,451084000.000000,0,0.508363
2017-04-03,2.672935,2358.840088,445232000,3418730000,-0.005049,-0.001642,0.024835,0.004644,0,-0.004296,0.001200,-0.003407,0.015097,438801600.000000,0,0.684559
2017-04-04,2.485500,2360.159912,1271280000,3208340000,-0.070124,0.000560,0.027099,0.004508,0,-0.005049,-0.064165,-0.070684,0.025196,606568800.000000,1,0.099511
2017-04-05,2.467003,2352.949951,747048000,3780650000,-0.007442,-0.003055,0.027111,0.004538,1,-0.070124,-0.068101,-0.004387,0.023608,685980000.000000,0,0.047463
2017-04-06,2.485006,2357.489990,635120000,3203250000,0.007298,0.001930,0.021206,0.004553,0,-0.007442,-0.078976,0.005368,0.024046,707897600.000000,0,0.074819
2017-04-07,2.474401,2355.540039,429068000,3054700000,-0.004268,-0.000827,0.021147,0.004545,0,0.007298,-0.078950,-0.003441,0.023835,705549600.000000,0,0.091645
2017-04-10,2.411264,2357.159912,756332000,2792570000,-0.025516,0.000688,0.020893,0.004542,1,-0.004268,-0.097897,-0.026204,0.023972,767769600.000000,0,0.128194
2017-04-11,2.419897,2353.780029,618148000,3120900000,0.003580,-0.001434,0.020321,0.004526,0,-0.025516,-0.026394,0.005014,0.024320,637143200.000000,0,0.073275
2017-04-12,2.399920,2344.929932,414092000,3201300000,-0.008256,-0.003760,0.020191,0.003744,0,0.003580,-0.027192,-0.004496,0.024240,570552000.000000,0,0.039378
2017-04-13,2.355034,2328.949951,506892000,3146380000,-0.018703,-0.006815,0.019353,0.003793,1,-0.008256,-0.052302,-0.011888,0.022129,544906400.000000,0,-0.130609
2017-04-17,2.447273,2349.010010,497292000,2826890000,0.039167,0.008613,0.020667,0.004157,1,-0.018703,-0.010963,0.030554,0.027665,558551200.000000,0,0.423208
2017-04-18,2.448752,2342.189941,370116000,3272210000,0.000604,-0.002903,0.020609,0.004149,1,0.039167,0.015547,0.003507,0.027810,481308000.000000,0,0.398642
2017-04-19,2.458371,2338.169922,380828000,3521160000,0.003928,-0.001716,0.020529,0.004130,1,0.000604,0.015899,0.005644,0.017478,433844000.000000,0,0.762922
2017-04-20,2.497337,2355.840088,404016000,3648990000,0.015851,0.007557,0.020712,0.004361,1,0.003928,0.040592,0.008294,0.018061,431828800.000000,0,0.764460
2017-04-21,2.507696,2348.689941,341896000,3524160000,0.004148,-0.003035,0.020718,0.004390,1,0.015851,0.064824,0.007183,0.017973,398829600.000000,0,0.733731
2017-04-24,2.539017,2374.149902,371820000,3711170000,0.012490,0.010840,0.020803,0.004797,1,0.004148,0.037488,0.001650,0.018202,373735200.000000,0,0.695079
2017-04-25,2.583163,2388.610107,388440000,4005820000,0.017387,0.006091,0.020444,0.004922,0,0.012490,0.054890,0.011296,0.015687,377400000.000000,0,0.835143
2017-04-26,2.565406,2387.449951,327004000,4111350000,-0.006874,-0.000486,0.020494,0.004878,1,0.017387,0.043539,-0.006388,0.016279,366635200.000000,0,0.828480
2017-04-27,2.605359,2388.770020,319700000,4099940000,0.015574,0.000553,0.020635,0.004635,0,-0.006874,0.043255,0.015021,0.015698,349772000.000000,0,0.785865
2017-04-28,2.572312,2384.199951,348248000,3721350000,-0.012684,-0.001913,0.020676,0.004639,1,0.015574,0.025767,-0.010771,0.014624,351042400.000000,0,0.716763
2017-05-01,2.630022,2388.330078,307732000,3201500000,0.022435,0.001732,0.020700,0.004642,0,-0.012684,0.035843,0.020703,0.011381,338224800.000000,0,0.590534
2017-05-02,2.552089,2391.169922,629972000,3861360000,-0.029632,0.001189,0.020520,0.004627,1,0.022435,-0.012029,-0.030821,0.016305,386531200.000000,0,0.435351
2017-05-03,2.571079,2388.129883,336904000,3896760000,0.007441,-0.001271,0.019739,0.003977,0,-0.029632,0.002211,0.008712,0.016335,388511200.000000,0,0.420202
2017-05-04,2.561214,2389.520020,209788000,4367860000,-0.003837,0.000582,0.019354,0.003970,1,0.007441,-0.016944,-0.004419,0.016013,366528800.000000,0,0.367517
2017-05-05,2.561460,2399.290039,228428000,3543240000,0.000096,0.004089,0.019297,0.004007,0,-0.003837,-0.004219,-0.003993,0.016022,342564800.000000,0,0.395762
2017-05-08,2.534578,2399.379883,365240000,3429990000,-0.010495,0.000037,0.019357,0.003998,1,0.000096,-0.036290,-0.010532,0.016037,354066400.000000,0,0.384005
2017-05-09,2.538770,2396.919922,847672000,3657840000,0.001654,-0.001025,0.019298,0.003998,1,-0.010495,-0.005219,0.002679,0.014864,397606400.000000,1,0.138444
2017-05-10,2.991330,2399.629883,2129096000,3649370000,0.178259,0.001131,0.038045,0.003809,1,0.001654,0.163453,0.177128,0.058589,756044800.000000,1,0.152346
2017-05-11,3.119822,2394.439941,1939792000,3727710000,0.042955,-0.002163,0.038646,0.003840,1,0.178259,0.218103,0.045118,0.059158,1102045600.000000,0,0.074684
2017-05-12,3.154103,2390.899902,962620000,3304620000,0.010988,-0.001478,0.038580,0.003827,1,0.042955,0.231369,0.012466,0.058188,1248884000.000000,0,0.021066
2017-05-15,3.312437,2402.320068,1087540000,3490080000,0.050199,0.004777,0.039359,0.003878,1,0.010988,0.306899,0.045422,0.058870,1393344000.000000,0,0.112291
2017-05-16,3.374093,2400.669922,1120700000,3421810000,0.018614,-0.000687,0.039331,0.003863,0,0.050199,0.329027,0.019301,0.055815,1447949600.000000,0,0.159457
2017-05-17,3.149910,2357.030029,1271368000,4164760000,-0.066442,-0.018178,0.039083,0.005165,1,0.018614,0.053013,-0.048264,0.063441,1276404000.000000,0,0.498954
2017-05-18,3.281856,2365.719971,1156032000,4319440000,0.041889,0.003687,0.039420,0.005175,1,-0.066442,0.051937,0.038202,0.063002,1119652000.000000,0,0.524768
2017-05-19,3.357650,2381.729980,1018372000,3831700000,0.023095,0.006767,0.039484,0.005305,1,0.041889,0.064534,0.016328,0.062336,1130802400.000000,0,0.534897
2017-05-22,3.429246,2394.020020,836608000,3176580000,0.021324,0.005160,0.039424,0.005371,0,0.023095,0.035264,0.016164,0.060888,1080616000.000000,0,0.519864
2017-05-23,3.383078,2398.419922,681248000,3216560000,-0.013463,0.001838,0.039093,0.005376,1,0.021324,0.002663,-0.015301,0.061911,992725600.000000,0,0.480843
2017-05-24,3.421099,2404.389893,815996000,3389240000,0.011239,0.002489,0.039060,0.005373,0,-0.013463,0.086094,0.008750,0.033872,901651200.000000,0,0.792260
2017-05-25,3.413446,2415.070068,608228000,3538210000,-0.002237,0.004442,0.038967,0.005346,1,0.011239,0.040096,-0.006679,0.032576,792090400.000000,0,0.831161
2017-05-26,3.501832,2415.820068,779140000,2806930000,0.025893,0.000311,0.038584,0.005141,1,-0.002237,0.042941,0.025582,0.032989,744244000.000000,0,0.821690
2017-05-30,3.576638,2412.909912,989652000,3205860000,0.021362,-0.001205,0.038319,0.004964,0,0.025893,0.042981,0.022567,0.030336,774852800.000000,0,0.808749
2017-05-31,3.563800,2411.800049,887316000,4518040000,-0.003589,-0.000460,0.038375,0.004920,1,0.021362,0.053419,-0.003129,0.030296,816066400.000000,0,0.822441
2017-06-01,3.564046,2430.060059,503340000,3860620000,0.000069,0.007571,0.038414,0.005034,0,-0.003589,0.041784,-0.007502,0.017055,753535200.000000,0,0.031005
2017-06-02,3.546271,2439.070068,487456000,3465500000,-0.004987,0.003708,0.038551,0.004917,1,0.000069,0.038912,-0.008695,0.014321,729380800.000000,0,-0.039893
2017-06-05,3.654159,2436.100098,817376000,2916720000,0.030423,-0.001218,0.038655,0.004874,0,-0.004987,0.043499,0.031641,0.015338,737028000.000000,0,-0.397288
2017-06-06,3.637619,2429.330078,758728000,3376750000,-0.004526,-0.002779,0.038792,0.004574,1,0.030423,0.017050,-0.001747,0.015133,690843200.000000,0,-0.357265
2017-06-07,3.681564,2433.139893,612612000,3576220000,0.012081,0.001568,0.038782,0.004466,1,-0.004526,0.033045,0.010513,0.013552,635902400.000000,0,-0.377243
2017-06-08,3.948695,2433.790039,1161744000,3735980000,0.072559,0.000267,0.040099,0.004461,0,0.012081,0.107925,0.072292,0.024413,767583200.000000,0,-0.302640
2017-06-09,3.693414,2431.770020,3692928000,4029860000,-0.064649,-0.000830,0.042666,0.004469,1,0.072559,0.041492,-0.063819,0.034936,1408677600.000000,1,-0.026794
2017-06-12,3.702549,2429.389893,1697532000,4031840000,0.002473,-0.000979,0.042446,0.004454,1,-0.064649,0.013242,0.003452,0.034419,1584708800.000000,0,-0.012259
2017-06-13,3.737855,2440.350098,1672504000,3278240000,0.009536,0.004512,0.042413,0.004507,1,0.002473,0.027555,0.005024,0.034038,1767464000.000000,0,0.036403
2017-06-14,3.745754,2437.919922,1184640000,3558640000,0.002113,-0.000996,0.041713,0.004517,1,0.009536,0.017436,0.003109,0.033927,1881869600.000000,0,0.028764
2017-06-15,3.761802,2432.459961,963824000,3371980000,0.004284,-0.002240,0.041733,0.004534,0,0.002113,-0.047330,0.006524,0.033878,1842285600.000000,0,0.096816
2017-06-16,3.743285,2433.149902,924960000,5299380000,-0.004922,0.000284,0.041749,0.004535,1,0.004284,0.013503,-0.005206,0.033875,1288692000.000000,0,0.171698
2017-06-19,3.884011,2453.459961,778176000,3271480000,0.037594,0.008347,0.041895,0.004710,0,-0.004922,0.049010,0.029247,0.034521,1104820800.000000,0,0.379086
2017-06-20,3.878333,2437.030029,1095444000,3422700000,-0.001462,-0.006697,0.041739,0.004902,1,0.037594,0.037583,0.005235,0.034424,989408800.000000,0,0.339229
2017-06-21,3.937091,2435.610107,682652000,3599190000,0.015150,-0.000583,0.041662,0.004898,0,-0.001462,0.051081,0.015733,0.034489,889011200.000000,0,0.329382
2017-06-22,3.909934,2434.500000,469132000,3477250000,-0.006898,-0.000456,0.028293,0.004900,0,0.015150,0.039378,-0.006442,0.025845,790072800.000000,0,0.430447
2017-06-23,3.797847,2438.300049,1088588000,5282460000,-0.028667,0.001561,0.028382,0.004878,0,-0.006898,0.014576,-0.030228,0.016909,822798400.000000,0,0.480456
2017-06-26,3.756371,2439.070068,1063960000,3243660000,-0.010921,0.000316,0.028556,0.004862,0,-0.028667,-0.032863,-0.011237,0.017469,879955200.000000,0,0.468846
2017-06-27,3.618855,2419.379883,999492000,3564770000,-0.036609,-0.008073,0.028345,0.005051,1,-0.010921,-0.066905,-0.028536,0.020893,860764800.000000,0,0.623047
2017-06-28,3.746495,2440.689941,994948000,3479980000,0.035271,0.008808,0.028814,0.005282,0,-0.036609,-0.048410,0.026463,0.024175,923224000.000000,0,0.731896
2017-06-29,3.621324,2419.699951,1064424000,3869560000,-0.033410,-0.008600,0.026577,0.004311,0,0.035271,-0.073815,-0.024810,0.026324,1042282400.000000,0,0.795307
2017-06-30,3.568985,2423.409912,731060000,3366030000,-0.014453,0.001533,0.025862,0.004280,0,-0.033410,-0.060261,-0.015986,0.026554,970776800.000000,0,0.770690
2017-07-03,3.439862,2429.010010,709072000,1901480000,-0.036179,0.002311,0.026539,0.004141,1,-0.014453,-0.084259,-0.038490,0.023669,899799200.000000,0,0.544852
2017-07-05,3.531705,2432.540039,820188000,3368150000,0.026699,0.001453,0.026697,0.004057,1,-0.036179,-0.024082,0.025246,0.026539,863938400.000000,0,0.627975
2017-07-06,3.542320,2409.750000,746284000,3368710000,0.003006,-0.009369,0.026552,0.004432,1,0.026699,-0.054498,0.012375,0.025572,814205600.000000,0,0.481338
2017-07-07,3.623299,2425.179932,654972000,2929390000,0.022860,0.006403,0.026777,0.004559,1,0.003006,0.000545,0.016457,0.027648,732315200.000000,0,0.555598
2017-07-10,3.794638,2427.429932,958492000,3009880000,0.047288,0.000928,0.027989,0.004493,1,0.022860,0.063226,0.046360,0.031299,777801600.000000,0,0.558194
2017-07-11,3.848459,2425.530029,757956000,3108800000,0.014183,-0.000783,0.027753,0.004496,1,0.047288,0.118783,0.014966,0.031301,787578400.000000,0,0.562142
2017-07-12,4.012143,2443.250000,1145208000,3176900000,0.042532,0.007306,0.028481,0.004673,0,0.014183,0.136036,0.035226,0.030197,852582400.000000,0,0.533787
2017-07-13,3.965729,2447.830078,1369132000,3068510000,-0.011568,0.001875,0.028594,0.004678,1,0.042532,0.119529,-0.013443,0.029603,977152000.000000,0,0.439799
2017-07-14,4.072384,2459.270020,941948000,2738460000,0.026894,0.004674,0.028886,0.004555,0,-0.011568,0.123944,0.022220,0.026657,1034547200.000000,0,0.271310
2017-07-17,4.055102,2459.139893,930792000,2800580000,-0.004244,-0.000053,0.028878,0.004513,1,0.026894,0.068640,-0.004191,0.025704,1029007200.000000,0,0.304177
2017-07-18,4.097320,2460.610107,776640000,2974090000,0.010411,0.000598,0.028496,0.004504,0,-0.004244,0.064665,0.009813,0.019159,1032744000.000000,0,0.472747
2017-07-19,4.076088,2473.830078,687044000,3063810000,-0.005182,0.005373,0.028503,0.004555,1,0.010411,0.015938,-0.010555,0.020142,941111200.000000,0,0.339065
2017-07-20,4.135340,2473.449951,699596000,3223820000,0.014536,-0.000154,0.028530,0.004553,1,-0.005182,0.042769,0.014690,0.019729,807204000.000000,0,0.294038
2017-07-21,4.150155,2472.540039,648332000,3066880000,0.003582,-0.000368,0.025450,0.004556,0,0.014536,0.019097,0.003950,0.019901,748480800.000000,0,0.304182
2017-07-24,4.102009,2469.909912,652524000,3019920000,-0.011601,-0.001064,0.022311,0.004559,0,0.003582,0.011567,-0.010537,0.017469,692827200.000000,0,0.540306
2017-07-25,4.082261,2477.129883,496556000,4116360000,-0.004814,0.002923,0.022365,0.004570,1,-0.011601,-0.003675,-0.007737,0.017747,636810400.000000,0,0.571196
2017-07-26,4.129415,2477.830078,640404000,3597830000,0.011551,0.000283,0.022387,0.004512,0,-0.004814,0.013083,0.011268,0.012641,627482400.000000,0,0.153706
2017-07-27,3.993134,2475.419922,782856000,4035740000,-0.033002,-0.000973,0.023362,0.004511,1,0.011551,-0.034388,-0.032029,0.016581,644134400.000000,0,0.358636
2017-07-28,4.058559,2472.100098,513348000,3302850000,0.016384,-0.001341,0.023500,0.004495,0,-0.033002,-0.022071,0.017725,0.015002,617137600.000000,0,-0.042696
2017-07-31,4.012143,2470.300049,559672000,3475930000,-0.011437,-0.000728,0.023604,0.004501,1,0.016384,-0.021908,-0.010709,0.015383,598567200.000000,0,-0.002771
2017-08-01,4.061027,2476.350098,431384000,3470260000,0.012184,0.002449,0.022744,0.004270,0,-0.011437,-0.005202,0.009735,0.015538,585532800.000000,0,0.075833
2017-08-02,4.058559,2477.570068,478444000,3487150000,-0.000608,0.000493,0.022741,0.004059,1,0.012184,-0.017159,-0.001101,0.015461,553140800.000000,0,0.228690
2017-08-03,4.110158,2472.159912,442420000,3662410000,0.012714,-0.002184,0.022695,0.004085,1,-0.000608,0.029306,0.014898,0.015276,485053600.000000,0,0.089704
2017-08-04,4.128181,2476.830078,589096000,3239980000,0.004385,0.001889,0.022642,0.004089,1,0.012714,0.017154,0.002496,0.015302,500203200.000000,0,0.128411
2017-08-07,4.255080,2480.909912,717412000,2935130000,0.030740,0.001647,0.022459,0.004090,0,0.004385,0.060550,0.029093,0.017558,531751200.000000,0,0.186963
2017-08-08,4.204468,2474.919922,755336000,3347480000,-0.011894,-0.002414,0.022482,0.004126,1,0.030740,0.035321,-0.009480,0.018079,596541600.000000,0,0.408589
2017-08-09,4.249156,2474.020020,530784000,3310960000,0.010629,-0.000364,0.021154,0.003801,0,-0.011894,0.046962,0.010993,0.018034,607009600.000000,0,0.391421
2017-08-10,4.067200,2438.209961,1328088000,3635820000,-0.042822,-0.014474,0.022156,0.004425,0,0.010629,-0.010452,-0.028348,0.020333,784143200.000000,0,0.812137
2017-08-11,3.850434,2441.320068,1497196000,3161830000,-0.053296,0.001276,0.023537,0.004122,1,-0.042822,-0.067281,-0.054572,0.026013,965763200.000000,0,0.505400
2017-08-14,4.157560,2465.840088,1279020000,2824320000,0.079764,0.010044,0.027220,0.004486,0,-0.053296,-0.022918,0.069720,0.037105,1078084800.000000,0,0.709411
2017-08-15,4.122503,2464.610107,764532000,2922430000,-0.008432,-0.000499,0.026209,0.004479,0,0.079764,-0.019495,-0.007933,0.037183,1079924000.000000,0,0.704787
2017-08-16,4.077323,2468.110107,596632000,2956570000,-0.010959,0.001420,0.026104,0.004478,0,-0.008432,-0.040439,-0.012379,0.037411,1093093600.000000,0,0.687491
2017-08-17,3.986468,2430.010010,525444000,3164950000,-0.022283,-0.015437,0.026578,0.005041,1,-0.010959,-0.019850,-0.006846,0.037837,932564800.000000,0,0.657595
2017-08-18,3.987209,2425.550049,601204000,3426970000,0.000186,-0.001835,0.026353,0.004919,0,-0.022283,0.035522,0.002021,0.037776,753366400.000000,0,0.657385
2017-08-21,3.929191,2428.370117,623672000,2803650000,-0.014551,0.001163,0.025206,0.004921,1,0.000186,-0.054929,-0.015714,0.035975,622296800.000000,0,0.625578
2017-08-22,4.016665,2452.510010,450456000,2780990000,0.022263,0.009941,0.025389,0.005240,1,-0.014551,-0.025673,0.012322,0.037101,559481600.000000,0,0.653057
2017-08-23,4.096974,2444.040039,579520000,2796950000,0.019994,-0.003454,0.024457,0.005116,0,0.022263,0.004820,0.023448,0.037625,556059200.000000,0,0.618329
2017-08-24,4.081900,2438.969971,469700000,2849680000,-0.003679,-0.002074,0.024359,0.005118,0,0.019994,0.023939,-0.001605,0.034965,544910400.000000,0,0.535265
2017-08-25,4.047801,2443.050049,357200000,2593350000,-0.008354,0.001673,0.023926,0.005050,1,-0.003679,0.015197,-0.010027,0.029720,496109600.000000,0,0.654722
2017-08-28,4.076464,2444.239990,389496000,2682920000,0.007081,0.000487,0.023944,0.005051,0,-0.008354,0.037482,0.006594,0.014504,449274400.000000,0,0.546438
2017-08-29,4.069791,2446.300049,324096000,2739460000,-0.001637,0.000843,0.023873,0.005053,1,0.007081,0.013226,-0.002480,0.014320,424002400.000000,0,0.553727
2017-08-30,4.094009,2457.590088,384400000,2637780000,0.005951,0.004615,0.023875,0.005026,1,-0.001637,-0.000724,0.001336,0.014035,384978400.000000,0,0.613115
2017-08-31,4.186919,2471.649902,612684000,3353860000,0.022694,0.005721,0.024087,0.005141,1,0.005951,0.025728,0.016973,0.013099,413575200.000000,0,0.423459
2017-09-01,4.212124,2476.550049,445432000,2712780000,0.006020,0.001983,0.024101,0.005154,0,0.022694,0.040596,0.004037,0.012991,431221600.000000,0,0.406569
2017-09-05,4.099691,2457.850098,695364000,3502190000,-0.026693,-0.007551,0.024522,0.005335,0,0.006020,0.005698,-0.019142,0.015421,492395200.000000,0,0.680175
2017-09-06,4.097221,2465.540039,397672000,3400200000,-0.000603,0.003129,0.024504,0.005340,1,-0.026693,0.006740,-0.003732,0.014112,507110400.000000,0,0.564036
2017-09-07,4.116248,2465.100098,352868000,3365780000,0.004644,-0.000178,0.024428,0.005339,0,-0.000603,0.005432,0.004822,0.012712,500804000.000000,0,0.841012
2017-09-08,4.044834,2461.429932,498856000,3308360000,-0.017349,-0.001489,0.023855,0.005343,1,0.004644,-0.033935,-0.015860,0.013896,478038400.000000,0,0.845315
2017-09-11,4.176047,2488.110107,567444000,3293460000,0.032440,0.010839,0.024393,0.005702,1,-0.017349,-0.008565,0.021601,0.017066,502440800.000000,0,0.923401
2017-09-12,4.191120,2496.479980,411488000,3234280000,0.003609,0.003364,0.024278,0.005727,1,0.032440,0.022301,0.000245,0.017015,445665600.000000,0,0.935968
2017-09-13,4.209899,2498.370117,580960000,3371370000,0.004481,0.000757,0.024204,0.005714,0,0.003609,0.027501,0.003724,0.016943,482323200.000000,0,0.928680
2017-09-14,4.185930,2495.620117,513712000,3422470000,-0.005694,-0.001101,0.024237,0.005720,1,0.004481,0.016929,-0.004593,0.017157,514492000.000000,0,0.937847
2017-09-15,4.450579,2500.229980,1364792000,4862970000,0.063223,0.001847,0.026687,0.005708,1,-0.005694,0.100312,0.061376,0.025334,687679200.000000,0,0.617125
2017-09-18,4.634423,2503.870117,1684460000,3204700000,0.041308,0.001456,0.027590,0.005704,0,0.063223,0.109763,0.039852,0.027627,911082400.000000,0,0.577658
2017-09-19,4.629482,2506.649902,874280000,3253760000,-0.001066,0.001110,0.027143,0.005701,0,0.041308,0.104593,-0.002176,0.024907,1003640800.000000,0,0.414655
2017-09-20,4.592169,2508.239990,724920000,3584570000,-0.008060,0.000634,0.027079,0.005677,0,-0.001066,0.090803,-0.008694,0.025448,1032432800.000000,0,0.457043
2017-09-21,4.466641,2500.600098,1075600000,2965590000,-0.027335,-0.003046,0.027606,0.005711,0,-0.008060,0.067061,-0.024289,0.028291,1144810400.000000,0,0.550858
2017-09-22,4.423149,2502.219971,491232000,2877980000,-0.009737,0.000648,0.026387,0.004976,0,-0.027335,-0.006163,-0.010385,0.027611,970098400.000000,0,0.514446
2017-09-25,4.225467,2496.659912,874580000,3314530000,-0.044693,-0.002222,0.025792,0.005007,1,-0.009737,-0.088243,-0.042471,0.031000,808122400.000000,0,0.672527
2017-09-26,4.249189,2496.840088,1125620000,3070770000,0.005614,0.000072,0.021403,0.004690,1,-0.044693,-0.082146,0.005542,0.031021,858390400.000000,0,0.789119
2017-09-27,4.342348,2507.040039,713720000,3485070000,0.021924,0.004085,0.021661,0.004734,0,0.005614,-0.054402,0.017839,0.031672,856150400.000000,0,0.730731
2017-09-28,4.341113,2510.060059,435244000,3173030000,-0.000284,0.001205,0.021528,0.004733,1,0.021924,-0.028103,-0.001489,0.031542,728079200.000000,0,0.721205
2017-09-29,4.417468,2519.360107,619092000,3220260000,0.017589,0.003705,0.021185,0.003671,1,-0.000284,-0.001284,0.013884,0.024566,753651200.000000,0,0.791064
